#,book_name,reviewer_anonymous,reviewer_rating,review_description,date,cleaned_review
493,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",2e7d24d5f6ce2ef56714dffdc8285ab39e4b83f5ce02205c68713706e654c0cd,5,First of all Snoop is the shizznit and he has some great recipes. Martha obviously helped a bit but this is great to have in my collection. It’s hilarious to read because I’m totally reading it with snoops voice.,15-10-2023,first snoop shizznit great recipe martha obviously helped bit great collection ’ hilarious read ’ totally reading snoop voice
494,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",406c60e26bd4f1c49163c52e7343aeda427ded801fdb5ad71cdd8848ae450bb9,5,Got it for my partner as a Christmas gift and it’s really fun. The gumbo recipe is amazing!,26-10-2023,got partner christmas gift ’ really fun gumbo recipe amazing
495,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",453fe520083f8d5924790c41028dcbd10c23547f8e92c80850011bb70919de6e,5,"I love Snoop. After this was opened at the Christmas pary, everyone wanted it. Several people asked me where I got it after the party. Everyone loves Snoop. Martha needs to try his book LOL",05-10-2023,love snoop opened christmas pary everyone wanted several people asked got party everyone love snoop martha need try book lol
496,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",36e06c35a60fe3a049b782a0bf1ba888382b0d48023d2759ef94f5ebd7896ded,5,Got this as a birthday present for my dad. He was absolutely thrilled and there are really good recipes ☺️,15-10-2023,got birthday present dad absolutely thrilled really good recipe ☺️
497,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",f5ea3614e396c1bf0c6ebd301a2d7b2f4b23dd26233c1e7c9ebb5ef3a03c3430,5,My boyfriend and I love this! Easy recipes to follow and delicious!,18-10-2023,boyfriend love easy recipe follow delicious
498,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",560d7ac7ff43421b76adfc05e92fa9f12f550d0d20c6fb00c9bc89ba124a85c9,5,"I love Snoop Dogg and I love easy recipes and this cook book has both. His intro to the recipes is the best and I love how the book has everything in it....he has his pantry and fridge staples, snacks, breakfast, entrees and even cocktails. MUST BUY!!!!",27-09-2023,love snoop dogg love easy recipe cook book intro recipe best love book everything ithe pantry fridge staple snack breakfast entree even cocktail must buy
499,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",614cc942ca630c90fea1a08cc414dc2dd3cc20a47d4baaaeb2c9a0070db3c6bf,5,I gave this as a gift to my brother for his 14th birthday and he LOVED IT. Definitely scored me some cool points with his teenage angst judginess. It also helped him learn to cook.,05-10-2023,gave gift brother 14th birthday loved definitely scored cool point teenage angst judginess also helped learn cook
500,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,f429e7ed21ab8c44cfcb45f2d3b7716ef3fd892b13454c728e8efead6ac92ed1,5,"The Shadow-Work Journal is nothing short of a masterpiece in self-discovery and personal growth. This journal has profoundly impacted my life, and I'm thrilled to share my experience with it!The concept of shadow work has always intrigued me, and this journal is the perfect companion on that inward journey. It provides insightful prompts and exercises that encourage you to explore the depths of your psyche, helping you confront and embrace the hidden aspects of yourself. The self-awareness gained through this process is invaluable.The Shadow-Work Journal feels like a safe, non-judgmental confidant. It allows you to express your innermost thoughts, fears, and desires without fear of criticism or rejection. The act of writing down your thoughts and feelings is therapeutic in itself, and this journal creates an ideal space for this process.",18-10-2023,shadowwork journal nothing short masterpiece selfdiscovery personal growth journal profoundly impacted life im thrilled share experience itthe concept shadow work always intrigued journal perfect companion inward journey provides insightful prompt exercise encourage explore depth psyche helping confront embrace hidden aspect selfawareness gained process invaluablethe shadowwork journal feel like safe nonjudgmental confidant allows express innermost thought fear desire without fear criticism rejection act writing thought feeling therapeutic journal creates ideal space process
501,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,5a2f8907b98217d40539a2d5e7c8fb75646f1d7851aac46085b8f939a4d7c06f,4,"Now most of these are my handprints, but you can see the marks that look more like lines, they're sticky and I had/have a hard time getting them off. Would have been nice to have gotten the book more pristine.Maybe next time have the book wrapped up in bubbles or something? To be better protected?So far I'm really loving the contents of the book, it's good for a beginner/starter who has no idea where to begin. Easy for me to understand and look at.Will maybe/probably update this review later as I continue reading/working through this book.",03-11-2023,handprints see mark look like line theyre sticky hadhave hard time getting would nice gotten book pristinemaybe next time book wrapped bubble something better protectedso far im really loving content book good beginnerstarter idea begin easy understand look atwill maybeprobably update review later continue readingworking book
502,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,3fa72d13a8c74a75c6fba8e98c526fedc05ac2ea9f265b7c270405f460b104ca,5,"I simply can not recommend this journal enough! It is not easy but has seriously opened myself up on so many levels! It is not always easy to sit down and work on a few pages because it makes you go deep, real deep! I encourage everyone to implement this in their spiritual journey. It truly has opened up so many new paths for me. Thank you so much for creating such a magical outlet 🫶",02-11-2023,simply recommend journal enough easy seriously opened many level always easy sit work page make go deep real deep encourage everyone implement spiritual journey truly opened many new path thank much creating magical outlet 🫶
503,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,d9dacb3ee168be4dbc39386975b6964d353c438d8f57a68914a3228b5385fe69,5,"Okay..I didn’t expect to gain much from this journal because I already do a lot of self reflecting but it had me thinking about things I’d never thought about before. I was cynical at first, but trust me me it makes you dig deep and analyze what makes you the way you are today. I had a great childhood, but this does in fact tap in to areas I didn’t know I needed to even address with myself. 10/10 recommend to everyone!!!",27-10-2023,okayi ’ expect gain much journal already lot self reflecting thinking thing ’ never thought cynical first trust make dig deep analyze make way today great childhood fact tap area ’ know needed even address 1010 recommend everyone
504,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,8224d7e467649cc8c66af77771b4891f3527b46400c12da04d09b8bcdf80f878,5,"This journal opens up deep triggers and truths about why you are the way you are. If you struggle with severe depression, please talk to a therapist before starting this journal as it opens up some deep wounds and childhood traumas. Those TikTok influencers telling everyone to buy this needs to stop. Not everyone is mentally stable enough to do this on their own or without consulting a professional first. It is eye opening. It hurts your feelings. It makes you more aware of your habits and triggers. It’s very deep.",27-10-2023,journal open deep trigger truth way struggle severe depression please talk therapist starting journal open deep wound childhood trauma tiktok influencers telling everyone buy need stop everyone mentally stable enough without consulting professional first eye opening hurt feeling make aware habit trigger ’ deep
505,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,149c6a1f126d93251e8b0a0b680f595c22dcd96ba4700031f9e756c3e71ed16c,5,"My son asked me to purchase this book for him while he was away in college. He says he loves this book. I gave him a lot to write about and think about. He liked it so much that he bought it for his best friend as well. If you have a child, that doesn’t express Their feelings much this is this is a great journal for them.",28-10-2023,son asked purchase book away college say love book gave lot write think liked much bought best friend well child ’ express feeling much great journal
506,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,e407993b577746ce69dd84ad41c0baa542d6c49517e991942d079638ed62fdf8,5,Still working on my journey. It’s something you shouldn’t rush through. Some pages are a little tough if your really trying to do the exercise. I have recommended this to couple of friends.,02-11-2023,still working journey ’ something ’ rush page little tough really trying exercise recommended couple friend
507,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,dd45d96553f99a41989f50d0054e17e5acee805aba25e12930df21ab7aa5f11d,5,So I found this journal originally on Tik tok. But who was not about to order from there was me lol it would have taken too long. But I have not started the journal yet but I can’t wait to.,26-10-2023,found journal originally tik tok order lol would taken long started journal yet ’ wait
508,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,e533e6c687255075ed4a7bedd5356056d267130769f21b07babe78398897e2cf,5,I have to say that this journal has really helped to embrace my inner child and nourish it effectively! Some parts challenged me so; not even years of counseling has helped in that way!,30-10-2023,say journal really helped embrace inner child nourish effectively part challenged even year counseling helped way
509,The Shadow Work Journal: A Guide to Integrate and Transcend your Shadows,1ef579248ca04c629c626774946909b540a5b27083f58a893e6e8aee4f32faa1,4,This book is a good read. I just merely got into it and I like where its taking me.,02-11-2023,book good read merely got like taking
510,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",923818e5629f40f9417e101c111f341dfe2956e5388284dd85ccf6f8e42951df,5,I purchased the book as a birthday gift for my son’s friend . He loved it so much that hot my son interested as well . Purchased another one for my son. He s so excited !Very interested info and keeps him reading over aver again!,31-10-2023,purchased book birthday gift son ’ friend loved much hot son interested well purchased another one son excited interested info keep reading aver
511,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",947eeaaa24127570afe2ea3826d468aebfde52a44738e92d482ebd7c74434241,5,We got this for our son and he loved it! He's 10 and he loves reading about history and random facts. Great find!,29-10-2023,got son loved he 10 love reading history random fact great find
512,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",d496aa549c91fb50f7d63b3642f4a2ff22d262a192940f54cf04118b81ec206d,5,This was a birthday gift for my always curious 12 year old nephew. He goes around daily enlightening my sister’s family with new facts. He was always checking books like this out from the library so I thought he would enjoy owning one of his own. Totally great purchase for a preteen with a curious mind!,10-10-2023,birthday gift always curious 12 year old nephew go around daily enlightening sister ’ family new fact always checking book like library thought would enjoy owning one totally great purchase preteen curious mind
513,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",287016ed5bd41f8ad247ef74d4f8d05f8438d814ae070ffae38ad6fc3a31ba6a,5,My brother is going to love this book!,28-10-2023,brother going love book
514,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",ad8d83ffd82b5a8ed429e8592b5cb3e6e83a033770868a1a00c6fd1e7fae242c,5,Interesting facts the whole family can learn from.,10-10-2023,interesting fact whole family learn
515,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",f429e7ed21ab8c44cfcb45f2d3b7716ef3fd892b13454c728e8efead6ac92ed1,5,Amazing facts!!!! I couldn’t put it down. This will a great party game or fun with my boyfriend… He knows everything,01-10-2023,amazing fact ’ put great party game fun boyfriend… know everything
516,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",5e81ea4878074798d6dcf1c87d8137e58bbbe78f64945f2d8da2305b1bcd924a,5,Purchased this for my grandson for his birthday. He loved it!! Great Gift idea!!,01-10-2023,purchased grandson birthday loved great gift idea
517,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",553e7cf02d99f2429ae2a8068234af47200be7969bba0e99ea52f5f886f905c8,5,This book is a lot of fun and also very interesting. It was a gift and it was enthusiastically received as it's not your ordinary book. I highly recommend this for a wonderful change of pace for reading and discovering facts.,13-09-2023,book lot fun also interesting gift enthusiastically received ordinary book highly recommend wonderful change pace reading discovering fact
518,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",f03189cd17158046e3eb953433b593c29dfd1d76b47d64fba22ab61b042f8c50,5,I read some strange things in this book. I bought this book to give to my grandson. I just HAD to read it first. The more I read it the more I realized that it was definitely the right book for him. Now I have to finish it before Christmas!,10-09-2023,read strange thing book bought book give grandson read first read realized definitely right book finish christmas
519,"Interesting Facts For Curious Minds: 1572 Random But Mind-Blowing Facts About History, Science, Pop Culture And Everything In Between",c937bf5e84f61bbf464a5bb754e8dbe87e0998d80fd95e5b1fe0a7dfbb233fb0,5,My Dad loves reading & enjoys the knowledge & interesting facts this provides.,18-09-2023,dad love reading enjoys knowledge interesting fact provides
520,There Was an Old Lady Who Swallowed a Turkey!,edb8b1b5230c58a0c4b71babd72b7cccee08300f961c6a7928dd5d026c203e2d,4,My students love this book series and this quickly became a favorite in our class library. The pictures were cute and the book was brand new.,22-02-2023,student love book series quickly became favorite class library picture cute book brand new
521,There Was an Old Lady Who Swallowed a Turkey!,f429e7ed21ab8c44cfcb45f2d3b7716ef3fd892b13454c728e8efead6ac92ed1,5,"I read this story to my students near Thanksgiving, and it taught them a lot of good vocabulary for the holiday. It was really great for helping them describe items, as well as sequence events. It kept them engaged and entertained throughout. The repetitive phrases had them reading along by the end of the story. I would recommend this book to anything who reads to children!",10-01-2023,read story student near thanksgiving taught lot good vocabulary holiday really great helping describe item well sequence event kept engaged entertained throughout repetitive phrase reading along end story would recommend book anything read child
522,There Was an Old Lady Who Swallowed a Turkey!,900bf42bdbb2d23b58987abcd31671b28efc86876ef58dded34cbbd5229ea6fc,4,Cute story. My preschoolers loved it. 😍,30-12-2022,cute story preschooler loved 😍
523,There Was an Old Lady Who Swallowed a Turkey!,122b6de5ff431800d83823d6f381dcf746357eb3bf3f813f8318737b474f560d,5,I read this to my 3rd graders at Thanksgiving time,15-01-2023,read 3rd grader thanksgiving time
524,There Was an Old Lady Who Swallowed a Turkey!,f36b80d3475ab07547ae604c616831b5ac4e6f95f9eb07bf50f47e520a61f35f,3,"I bought this book since the kids and I enjoyed the ""The Was an Old Lady Who Swallowed a Bat"" book. But this one was not a hit for any of us. The rhymes were odd and there was no humor in it like the others. Also, this one is paperback, and the toddler ripped a page early on trying to turn it, so it became trash.",26-11-2022,bought book since kid enjoyed old lady swallowed bat book one hit u rhyme odd humor like others also one paperback toddler ripped page early trying turn became trash
525,There Was an Old Lady Who Swallowed a Turkey!,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,5,I read this to my little niece and she loved it!,07-01-2023,read little niece loved
526,There Was an Old Lady Who Swallowed a Turkey!,418c041782cbc294bae10acfa1cd7b879e1b7c2729abb72924a2d355de16daba,5,Kids like these books and it is easy reading,03-01-2023,kid like book easy reading
527,There Was an Old Lady Who Swallowed a Turkey!,b91e0d24138d8ca2fe74f1d6d51fb81eaf7ba83150afd620b74e1f0ab79807ca,5,My preschools love all of these books,16-12-2022,preschool love book
528,There Was an Old Lady Who Swallowed a Turkey!,7cc364cb782eb830e683350f70fa885289c20641e408c9c969247ae21dcc92a4,5,Great story! Kids loved it!,12-12-2022,great story kid loved
529,There Was an Old Lady Who Swallowed a Turkey!,6434c766a777d614573c2c3de8e55f56a67093723a4bd8745754f7597ff54c96,4,This us great for children,08-07-2022,u great child
530,Elon Musk,13ae3ed6fe76d459c9c66fe38ff187593561a1f24d34cb22e06148c77e4cc02b,5,"One of the conclusions I reached early in my life is that there is a huge disconnect between so called ""conventional wisdom"" in most important areas of life and what actually works in real life as shown for example in the difference between being an A-list celebrity and ranking high in the Forbes' list of wealthiest individuals.Elon Musk's life, that Walter Isaacson documents in this book, is a prime example of this disconnect.If you go by standard advice about what it takes to get admitted into one of America's top schools, there is no way that in 2023 a white kid without connections who grew up in a somehow privileged background -upper middle class in segregated South Africa- who scores 1400 (V670, Q730) in the SAT in his second try would be offered admission at any of America's top universities. And yet, this what Elon Musk looked like on paper circa 1992 when he applied as transfer student to the University of Pennsylvania. Luckily for the United States, admission committees at America's top schools 30 years ago were more rational than their contemporary counterparts. Elon Musk gained admission to the University of Pennsylvania and the rest, as they say, is history.My path crossed with Elon Musk's at the Stanford seminar mentioned at the beginning of chapter 20 of the book. Back then I was a nervous young professional who had just submitted his application for graduate study at Stanford praying that I would get in. I recall two things distinctively from that talk: 1) Elon's telling that he had dropped out of Stanford to start his first company -I told myself that I would not be as silly if I got in-, 2) that he told the audience during the QA that he didn't think a particular degree or life experience prepared someone better than others to become a successful entrepreneur. Both ideas went against the standard advice I had heard from other speakers at the Entrepreneurial Thought Leaders seminar and, unimpressed, I didn't go to say hello to Elon Musk at the end of the talk. In the book I learn that it's in that seminar that Jeffrey Straubel approached Elon for an investment in Tesla.I have gone back many times in my mind to that October 2003 talk since Elon Musk began to be recognized for his genius in Silicon Valley circles (late 2000s, early 2010s).It is often said that a person's character is forged during a person's childhood and teen years. The biggest insight I am getting from Walter Isaacson's book is that Elon Musk's were the exact opposite of what experts in child and teen development say what those years should be like.I get that Elon Musk is a controversial personality with some. At the same time, the Western civilization needs more people like him if it wants to continue to be the leading civilization in the world both on the technological front as well as on the population front -his ideas on low birthrates being the biggest threat to civilization are right on the money.To summarize, I cannot recommend this book highly enough.I want thank both Elon Musk as well as Walter Isaacson for partnering to make it a reality. It's very rare in human history to have a chance to get such a detailed insight into the mind of one of the contemporary history making personalities.",09-10-2023,one conclusion reached early life huge disconnect called conventional wisdom important area life actually work real life shown example difference alist celebrity ranking high forbes list wealthiest individualselon musk life walter isaacson document book prime example disconnectif go standard advice take get admitted one america top school way 2023 white kid without connection grew somehow privileged background upper middle class segregated south africa score 1400 v670 q730 sat second try would offered admission america top university yet elon musk looked like paper circa 1992 applied transfer student university pennsylvania luckily united state admission committee america top school 30 year ago rational contemporary counterpart elon musk gained admission university pennsylvania rest say historymy path crossed elon musk stanford seminar mentioned beginning chapter 20 book back nervous young professional submitted application graduate study stanford praying would get recall two thing distinctively talk 1 elons telling dropped stanford start first company told would silly got 2 told audience qa didnt think particular degree life experience prepared someone better others become successful entrepreneur idea went standard advice heard speaker entrepreneurial thought leader seminar unimpressed didnt go say hello elon musk end talk book learn seminar jeffrey straubel approached elon investment teslai gone back many time mind october 2003 talk since elon musk began recognized genius silicon valley circle late 2000s early 2010sit often said person character forged person childhood teen year biggest insight getting walter isaacsons book elon musk exact opposite expert child teen development say year likei get elon musk controversial personality time western civilization need people like want continue leading civilization world technological front well population front idea low birthrate biggest threat civilization right moneyto summarize recommend book highly enoughi want thank elon musk well walter isaacson partnering make reality rare human history chance get detailed insight mind one contemporary history making personality
531,Elon Musk,0f6a5e1599fb60bdee387e80b5ba4cf80d859cf69b7507e79b142cf05193fd23,5,"Every aerospace executive and board member should read Walter Isaacson’s biography of Elon Musk. Starting from scratch Musk has built America’s leading rocket and space communications company by ignoring the hidebound bureaucratic rules of the major aerospace companies delivering rockets at one tenth the cost of his bloated competitors. Musk’s rules are:1. Doubt every requirement.2. Question every cost?3. Act with a sense of urgency.4. Learn by failing.5. Improvise.The other secret that Musk applied to Tesla as well as SpaceX is that he integrated design, engineering, and manufacturing so that each of those entities can learn from the others. Thus, engineers and designers are able to make improvements in manufacturing as issues arise. Steve Jobs at Apple integrated design and engineering, but outsourced manufacturing to China.Rising from an unhappy childhood in South Africa, Musk became a Silicon Valley entrepreneur to become part of the famed “PayPal Mafia.” He used his PayPal success to fund Tesla and SpaceX and the rest is history.Musk’s genius has the ability to inspire loyalty, at least for a time, of a host brilliant people who built his empire. However, empathy is not his middle name, and, in many ways, he seems to be a very cruel person. He is one of those people who professes to love humanity, but really doesn’t like people as individuals.Isaacson discusses Musk’s chaotic personal life. Three marriages, 11 children two of whom by sperm donation. Isaacson doesn’t explain why so many of Musk’s children were conceived by in vitro fertilization.Then, of course there is Twitter, now called X after his favorite letter. His adventure at Twitter seems to be one giant ego trip where he promised to free that social media site from it “wokeness.” To say the staff of Twitter was woke, would be an understatement. He wanted to encourage free expression, yet under his rule Twitter has become a cesspool of hate.I had my own run in with twitter. Despite all of Musk’s talk of a new openness I was banned for using the term “circular firing squad” to characterize Hunter Biden bringing his father into his legal thicket. Something is really wrong with X and from press accounts is seems to be getting worse by the day.Despite being hagiographic at times, Isaacson brings to life one of our leading entrepreneurs who is bringing us into new electric and space ages.",14-10-2023,every aerospace executive board member read walter isaacson ’ biography elon musk starting scratch musk built america ’ leading rocket space communication company ignoring hidebound bureaucratic rule major aerospace company delivering rocket one tenth cost bloated competitor musk ’ rule are1 doubt every requirement2 question every cost3 act sense urgency4 learn failing5 improvisethe secret musk applied tesla well spacex integrated design engineering manufacturing entity learn others thus engineer designer able make improvement manufacturing issue arise steve job apple integrated design engineering outsourced manufacturing chinarising unhappy childhood south africa musk became silicon valley entrepreneur become part famed “ paypal mafia ” used paypal success fund tesla spacex rest historymusk ’ genius ability inspire loyalty least time host brilliant people built empire however empathy middle name many way seems cruel person one people professes love humanity really ’ like people individualsisaacson discus musk ’ chaotic personal life three marriage 11 child two sperm donation isaacson ’ explain many musk ’ child conceived vitro fertilizationthen course twitter called x favorite letter adventure twitter seems one giant ego trip promised free social medium site “ wokeness ” say staff twitter woke would understatement wanted encourage free expression yet rule twitter become cesspool hatei run twitter despite musk ’ talk new openness banned using term “ circular firing squad ” characterize hunter biden bringing father legal thicket something really wrong x press account seems getting worse daydespite hagiographic time isaacson brings life one leading entrepreneur bringing u new electric space age
532,Elon Musk,c3f510bf79bb400be808ef7276ffec4ffb11b9e7e32b3ac146574ac0d8c8c683,5,"This book is very likely Isaacson's best. One, he got almost unlimited access to Elon and team for two years. Two, Elon! Three, a fascinating case of embracing Risk-with-capital-R as not something to avoid (""do no harm""), not something to optimize (risk-reward analysis) but something to warmly embrace and overcome with will, ""surge"" and first-principle driven engineering.The book has essentially three broad parallel themes often intertwined in narratives -Relationship -- Family and friends - relationship and evolution of it with Elon's parents, grandparents of both sides, kids, spouses/SOs, siblings - especially Kimbal, cousins and a handful of business friends including some employees in both Tesla and SpaceX.Results -- Zip2/Paypal, EVs, SolarRoof, Rockets/NASA, Neuralink, Hyperloop, Twitter - workspaces where Elon ventured and revolutionized them.Regulating Principles - This is where Isaacson has done a masterful job. He observed, probed and eked out a set of rules that Elon follows - with himself, with how he gets work done, with other people.As someone who's worked (""hardcore""ly, if I may) in Tesla during famed ""Production Hell"" and was lucky to witness several of the events mentioned - e.g., 5000th car of the week, a black Model 3, coming out of factory on June 30, 2018 at 2 AM-ish - Isaacson's description of Tesla, and its mission-driven culture, is accurate, though as a genuine believer in that mission, seemed awfully short. Some of Elon's brilliant ""management emails"" deserved a mention - e.g., how not/to communicate (no abbreviations; hierarchy agnostic), how to/not meet (get out if you are adding no value), how to set goals (Hofstadder's law - set it so ambitious that even missing it by 50% would still get it done twice as fast had it not been set so) etc. Plus, Elon is always highly readable, and short.To bridge to standard practices of management, as it is followed in most western world today, the author follows up with most people after they had ""interesting pushbacks"" from Elon, mostly when they either did not have an answer and did not say they did not know, or when - simply - Elon was thinking far ahead of them, and thinking multi-threaded to not offer much of ""contextual relevance"". The emphasis on ""small teams with right individuals will always outcompete large teams"" is spot on and is essentially why Autopilot is successful with 150 engineers and Twitter was awfully slow moving with few thousands.Last third of the book was often observed and written in first person. The author was present in many of those events. But that takes a little bit away from the velocity of the book and perhaps adds 50-60 more pages that merely repeat the themes already established, with apt narratives, earlier in the book. Moving Twitter's 5000 servers from Sacramento data center to Portland - first thought to take months till Elon diverted his jet, landed in Sacramento, opened an air vent with a (borrowed) utility knife, went underneath the rack and essentially did a ""POC"" - is one such example. It was an intersting read, especially for an engineer, irrespective.No single individual in last 100 years, perhaps, did change things more for ""humanity as a macro"". ""Elon Musk"" is the best way to understand him and is a brilliant, captivating read. The grand theme of the book, to me, was as Elon was quoted - ""This is how civilizations decline. They quit taking risks. And when they quit taking risks, their arteries harden. Every year there are more referees and fewer doers.""This is not just a book on Elon Musk. This is a book to look at risk with a fundamentally different world-, or should I say 'cosmic-', view.",15-09-2023,book likely isaacsons best one got almost unlimited access elon team two year two elon three fascinating case embracing riskwithcapitalr something avoid harm something optimize riskreward analysis something warmly embrace overcome surge firstprinciple driven engineeringthe book essentially three broad parallel theme often intertwined narrative relationship family friend relationship evolution elons parent grandparent side kid spousessos sibling especially kimbal cousin handful business friend including employee tesla spacexresults zip2paypal ev solarroof rocketsnasa neuralink hyperloop twitter workspace elon ventured revolutionized themregulating principle isaacson done masterful job observed probed eked set rule elon follows get work done peopleas someone who worked hardcorely may tesla famed production hell lucky witness several event mentioned eg 5000th car week black model 3 coming factory june 30 2018 2 amish isaacsons description tesla missiondriven culture accurate though genuine believer mission seemed awfully short elons brilliant management email deserved mention eg notto communicate abbreviation hierarchy agnostic tonot meet get adding value set goal hofstadders law set ambitious even missing 50 would still get done twice fast set etc plus elon always highly readable shortto bridge standard practice management followed western world today author follows people interesting pushbacks elon mostly either answer say know simply elon thinking far ahead thinking multithreaded offer much contextual relevance emphasis small team right individual always outcompete large team spot essentially autopilot successful 150 engineer twitter awfully slow moving thousandslast third book often observed written first person author present many event take little bit away velocity book perhaps add 5060 page merely repeat theme already established apt narrative earlier book moving twitter 5000 server sacramento data center portland first thought take month till elon diverted jet landed sacramento opened air vent borrowed utility knife went underneath rack essentially poc one example intersting read especially engineer irrespectiveno single individual last 100 year perhaps change thing humanity macro elon musk best way understand brilliant captivating read grand theme book elon quoted civilization decline quit taking risk quit taking risk artery harden every year referee fewer doersthis book elon musk book look risk fundamentally different world say cosmic view
533,Elon Musk,d27e9a2e361f939b3b350056d3f622829f54558c1289bb68b781fe4cdbbb70f8,5,"Walter Isaacson’s narrative on Elon Musk is nothing short of a masterful voyage through the labyrinth of one of the most iconic innovators of our age. The book is a meticulously crafted narrative, weaving the intricacies of Musk’s remarkable journey with a depth that leaves the reader both inspired and enlightened. It’s a comprehensive expedition into the life and mind of Elon Musk (EM), displaying an exquisite balance of awe-inspiring moments coupled with a grounded critique that keeps the narrative tethered to a realm of practicality.The section that notably stands out is the exploration into EM’s management mantras. The unraveling of 'The Algorithm,' a term synonymous with Musk’s methodical approach towards problem-solving, and the traits he values in his team - Excellence, Trust, and Discipline, are not merely discussed but dissected. This portion of the book is a well of insights for anyone eager to decode the enigmatic leadership style of EM.Isaacson, with his seasoned narrative prowess, doesn’t merely tell a story; he takes you on an intellectual expedition, unveiling layers of EM’s persona and managerial acumen. The critique embedded within the narrative ensures the reader doesn’t get lost in the glorification but stays grounded, appreciating the practical implications and the tangible takeaways from Musk’s journey.A unique charm of Isaacson’s writing is his ability to delve deep into the subject while maintaining a broader perspective. The wish for his next venture to contrast the geniuses he’s chronicled is palpable. One can only anticipate the richness such a narrative would entail, juxtaposing the different shades of brilliance that have shaped the modern technological epoch.In conclusion, this book isn’t just a biography; it’s a meticulously crafted lens through which one can appreciate the genius of Elon Musk, rendered with a level of finesse and understanding that is quintessentially Isaacson. It’s not just a read, but an experience, that leaves you with a profound understanding and a lingering curiosity for the boundless realm of innovation.",14-10-2023,walter isaacson ’ narrative elon musk nothing short masterful voyage labyrinth one iconic innovator age book meticulously crafted narrative weaving intricacy musk ’ remarkable journey depth leaf reader inspired enlightened ’ comprehensive expedition life mind elon musk em displaying exquisite balance aweinspiring moment coupled grounded critique keep narrative tethered realm practicalitythe section notably stand exploration em ’ management mantra unraveling algorithm term synonymous musk ’ methodical approach towards problemsolving trait value team excellence trust discipline merely discussed dissected portion book well insight anyone eager decode enigmatic leadership style emisaacson seasoned narrative prowess ’ merely tell story take intellectual expedition unveiling layer em ’ persona managerial acumen critique embedded within narrative ensures reader ’ get lost glorification stay grounded appreciating practical implication tangible takeaway musk ’ journeya unique charm isaacson ’ writing ability delve deep subject maintaining broader perspective wish next venture contrast genius ’ chronicled palpable one anticipate richness narrative would entail juxtaposing different shade brilliance shaped modern technological epochin conclusion book ’ biography ’ meticulously crafted lens one appreciate genius elon musk rendered level finesse understanding quintessentially isaacson ’ read experience leaf profound understanding lingering curiosity boundless realm innovation
